Setpoint,Reactor Temperature,Jacket Temperature,Action
62.21630931,83.8563,64.3217,[0.25]
62.21370376,83.8563,64.3217,[0.25]
62.21109921,83.8563,64.3217,[0.25]
62.20849567,83.8563,64.3217,[0.25]
62.20589316,83.8563,64.3217,[0.25]
62.20329167,83.8563,64.3217,[0.25]
62.20069122,83.8563,64.3217,[0.25]
62.19809182,83.8563,64.3217,[0.25]
62.19549346,83.8563,64.3217,[0.25]
62.19289615,83.8563,64.3217,[0.25]
62.19029991,83.8563,64.3217,[0.25]
62.18770474,83.8563,64.3217,[0.25]
62.18511064,83.8563,64.3217,[0.25]
62.18251763,83.8563,64.3217,[0.25]
62.17992571,83.8563,64.3217,[0.25]
62.17733488,83.8563,64.3217,[0.25]
62.17474516,83.8563,64.3217,[0.25]
62.17215655,83.8563,64.3217,[0.25]
62.16956905,83.8563,64.3217,[0.25]
62.16698268,83.8563,64.3217,[0.25]
62.16439745,83.8563,64.3217,[0.25]
62.16181334,83.8563,64.3217,[0.25]
62.15923039,83.8563,64.3217,[0.25]
62.15664858,83.8563,64.3217,[0.25]
62.15406794,83.8563,64.3217,[0.25]
62.15148846,83.8563,64.3217,[0.25]
62.14891015,83.8563,64.3217,[0.25]
62.14633302,83.8563,64.3217,[0.25]
62.14375707,83.8563,64.3217,[0.25]
62.14118232,83.8563,64.3217,[0.25]
62.13860877,83.8563,64.3217,[0.25]
62.13603642,83.8563,64.3217,[0.25]
62.13346529,83.8563,64.3217,[0.25]
62.13089538,83.8563,64.3217,[0.25]
62.12832669,83.8563,64.3217,[0.25]
62.12575924,83.8563,64.3217,[0.25]
62.12319302,83.8563,64.3217,[0.25]
62.12062806,83.8563,64.3217,[0.25]
62.11806435,83.8563,64.3217,[0.25]
62.11550189,83.8563,64.3217,[0.25]
62.11294071,83.8563,64.3217,[0.25]
62.1103808,83.8563,64.3217,[0.25]
62.10782217,83.8563,64.3217,[0.25]
62.10526483,83.8563,64.3217,[0.25]
62.10270878,83.8563,64.3217,[0.25]
62.10015404,83.8563,64.3217,[0.25]
62.0976006,83.8563,64.3217,[0.25]
62.09504848,83.8563,64.3217,[0.25]
62.09249768,83.8563,64.3217,[0.25]
62.08994821,83.8563,64.3217,[0.25]
62.08740007,83.8563,64.3217,[0.25]
62.08485328,83.8563,64.3217,[0.25]
62.08230783,83.8563,64.3217,[0.25]
62.07976374,83.8563,64.3217,[0.25]
62.07722101,83.8563,64.3217,[0.25]
62.07467965,83.8563,64.3217,[0.25]
62.07213967,83.8563,64.3217,[0.25]
62.06960107,83.8563,64.3217,[0.25]
62.06706386,83.8563,64.3217,[0.25]
62.06452804,83.8563,64.3217,[0.25]
62.06199363,83.8563,64.3217,[0.25]
62.05946062,83.8563,64.3217,[0.25]
62.05692904,83.8563,64.3217,[0.25]
62.05439887,83.8563,64.3217,[0.25]
62.05187014,83.8563,64.3217,[0.25]
62.04934284,83.8563,64.3217,[0.25]
62.04681698,83.8563,64.3217,[0.25]
62.04429257,83.8563,64.3217,[0.25]
62.04176962,83.8563,64.3217,[0.25]
62.03924814,83.8563,64.3217,[0.25]
62.03672812,83.8563,64.3217,[0.25]
62.03420958,83.8563,64.3217,[0.25]
62.03169252,83.8563,64.3217,[0.25]
62.02917695,83.8563,64.3217,[0.25]
62.02666288,83.8563,64.3217,[0.25]
62.02415031,83.8563,64.3217,[0.25]
62.02163925,83.8563,64.3217,[0.25]
62.01912971,83.8563,64.3217,[0.25]
62.01662169,83.8563,64.3217,[0.25]
62.0141152,83.8563,64.3217,[0.25]
62.01161024,83.8563,64.3217,[0.25]
62.00910683,83.8563,64.3217,[0.25]
62.00660497,83.8563,64.3217,[0.25]
62.00410466,83.8563,64.3217,[0.25]
62.00160592,83.8563,64.3217,[0.25]
61.99910875,83.8563,64.3217,[0.25]
61.99661315,83.8563,64.3217,[0.25]
61.99411914,83.8563,64.3217,[0.25]
61.99162672,83.8563,64.3217,[0.25]
61.98913589,83.8563,64.3217,[0.25]
61.98664666,83.8563,64.3217,[0.25]
61.98415904,83.8563,64.3217,[0.25]
61.98167304,83.8563,64.3217,[0.25]
61.97918867,83.8563,64.3217,[0.25]
61.97670592,83.8563,64.3217,[0.25]
61.9742248,83.8563,64.3217,[0.25]
61.97174533,83.8563,64.3217,[0.25]
61.96926751,83.8563,64.3217,[0.25]
61.96679134,83.8563,64.3217,[0.25]
61.96431683,83.8563,64.3217,[0.25]
61.96184399,83.8563,64.3217,[0.25]
61.95937283,83.8563,64.3217,[0.25]
61.95690335,83.8563,64.3217,[0.25]
61.95443556,83.8563,64.3217,[0.25]
61.95196946,83.8563,64.3217,[0.25]
61.94950506,83.8563,64.3217,[0.25]
61.94704237,83.8563,64.3217,[0.25]
61.94458139,83.8563,64.3217,[0.25]
61.94212214,83.8563,64.3217,[0.25]
61.93966461,83.8563,64.3217,[0.25]
61.93720881,83.8563,64.3217,[0.25]
61.93475476,83.8563,64.3217,[0.25]
61.93230245,83.8563,64.3217,[0.25]
61.92985189,83.8563,64.3217,[0.25]
61.92740309,83.8563,64.3217,[0.25]
61.92495606,83.8563,64.3217,[0.25]
61.92251081,83.8563,64.3217,[0.25]
61.92006733,83.8563,64.3217,[0.25]
61.91762563,83.8563,64.3217,[0.25]
61.91518573,83.8563,64.3217,[0.25]
61.91274763,83.8563,64.3217,[0.25]
61.91031133,83.8563,64.3217,[0.25]
61.90787684,83.8563,64.3217,[0.25]
61.90544417,83.8563,64.3217,[0.25]
61.90301332,83.8563,64.3217,[0.25]
61.90058431,83.8563,64.3217,[0.25]
61.89815713,83.8563,64.3217,[0.25]
61.89573179,83.8563,64.3217,[0.25]
61.89330831,83.8563,64.3217,[0.25]
61.89088668,83.8563,64.3217,[0.25]
61.88846691,83.8563,64.3217,[0.25]
61.88604901,83.8563,64.3217,[0.25]
61.88363298,83.8563,64.3217,[0.25]
61.88121884,83.8563,64.3217,[0.25]
61.87880659,83.8563,64.3217,[0.25]
61.87639623,83.8563,64.3217,[0.25]
61.87398777,83.8563,64.3217,[0.25]
61.87158121,83.8563,64.3217,[0.25]
61.86917657,83.8563,64.3217,[0.25]
61.86677385,83.8563,64.3217,[0.25]
61.86437306,83.8563,64.3217,[0.25]
61.86197419,83.8563,64.3217,[0.25]
61.85957727,83.8563,64.3217,[0.25]
61.85718229,83.8563,64.3217,[0.25]
61.85478926,83.8563,64.3217,[0.25]
61.85239819,83.8563,64.3217,[0.25]
61.85000908,83.8563,64.3217,[0.25]
61.84762194,83.8563,64.3217,[0.25]
61.84523678,83.8563,64.3217,[0.25]
61.8428536,83.8563,64.3217,[0.25]
61.84047241,83.8563,64.3217,[0.25]
61.83809321,83.8563,64.3217,[0.25]
61.83571602,83.8563,64.3217,[0.25]
61.83334083,83.8563,64.3217,[0.25]
61.83096766,83.8563,64.3217,[0.25]
61.8285965,83.8563,64.3217,[0.25]
61.82622738,83.8563,64.3217,[0.25]
61.82386028,83.8563,64.3217,[0.25]
61.82149522,83.8563,64.3217,[0.25]
61.81913221,83.8563,64.3217,[0.25]
61.81677125,83.8563,64.3217,[0.25]
61.81441234,83.8563,64.3217,[0.25]
61.8120555,83.8563,64.3217,[0.25]
61.80970073,83.8563,64.3217,[0.25]
61.80734803,83.8563,64.3217,[0.25]
61.80499742,83.8563,64.3217,[0.25]
61.80264889,83.8563,64.3217,[0.25]
61.80030245,83.8563,64.3217,[0.25]
61.79795812,83.8563,64.3217,[0.25]
61.79561589,83.8563,64.3217,[0.25]
61.79327578,83.8563,64.3217,[0.25]
61.79093778,83.8563,64.3217,[0.25]
61.7886019,83.8563,64.3217,[0.25]
61.78626816,83.8563,64.3217,[0.25]
61.78393656,83.8563,64.3217,[0.25]
61.78160709,83.8563,64.3217,[0.25]
61.77927978,83.8563,64.3217,[0.25]
61.77695462,83.8563,64.3217,[0.25]
61.77463162,83.8563,64.3217,[0.25]
61.77231078,83.8563,64.3217,[0.25]
61.76999212,83.8563,64.3217,[0.25]
61.76767564,83.8563,64.3217,[0.25]
61.76536135,83.8563,64.3217,[0.25]
61.76304924,83.8563,64.3217,[0.25]
61.76073933,83.8563,64.3217,[0.25]
61.75843162,83.8563,64.3217,[0.25]
61.75612613,83.8563,64.3217,[0.25]
61.75382285,83.8563,64.3217,[0.25]
61.75152178,83.8563,64.3217,[0.25]
61.74922295,83.8563,64.3217,[0.25]
61.74692635,83.8563,64.3217,[0.25]
61.74463198,83.8563,64.3217,[0.25]
61.74233986,83.8563,64.3217,[0.25]
61.74004999,83.8563,64.3217,[0.25]
61.73776238,83.8563,64.3217,[0.25]
61.73547703,83.8563,64.3217,[0.25]
61.73319395,83.8563,64.3217,[0.25]
61.73091314,83.8563,64.3217,[0.25]
61.72863461,83.8563,64.3217,[0.25]
61.72635837,83.8563,64.3217,[0.25]
61.72408442,83.8563,64.3217,[0.25]
61.72181276,83.8563,64.3217,[0.25]
61.71954341,83.8563,64.3217,[0.25]
61.71727637,83.8563,64.3217,[0.25]
61.71501165,83.8563,64.3217,[0.25]
61.71274924,83.8563,64.3217,[0.25]
61.71048916,83.8563,64.3217,[0.25]
61.70823142,83.8563,64.3217,[0.25]
61.70597601,83.8563,64.3217,[0.25]
61.70372294,83.8563,64.3217,[0.25]
61.70147223,83.8563,64.3217,[0.25]
61.69922387,83.8563,64.3217,[0.25]
61.69697787,83.8563,64.3217,[0.25]
61.69473424,83.8563,64.3217,[0.25]
61.69249298,83.8563,64.3217,[0.25]
61.6902541,83.8563,64.3217,[0.25]
61.68801761,83.8563,64.3217,[0.25]
61.6857835,83.8563,64.3217,[0.25]
61.68355179,83.8563,64.3217,[0.25]
61.68132248,83.8563,64.3217,[0.25]
61.67909558,83.8563,64.3217,[0.25]
61.67687109,83.8563,64.3217,[0.25]
61.67464902,83.8563,64.3217,[0.25]
61.67242937,83.8563,64.3217,[0.25]
61.67021215,83.8563,64.3217,[0.25]
61.66799737,83.8563,64.3217,[0.25]
61.66578503,83.8563,64.3217,[0.25]
61.66357513,83.8563,64.3217,[0.25]
61.66136769,83.8563,64.3217,[0.25]
61.6591627,83.8563,64.3217,[0.25]
61.65696018,83.8563,64.3217,[0.25]
61.65476012,83.8563,64.3217,[0.25]
61.65256254,83.8563,64.3217,[0.25]
61.65036744,83.8563,64.3217,[0.25]
61.64817483,83.8563,64.3217,[0.25]
61.6459847,83.8563,64.3217,[0.25]
61.64379708,83.8563,64.3217,[0.25]
61.64161195,83.8563,64.3217,[0.25]
61.63942933,83.8563,64.3217,[0.25]
61.63724923,83.8563,64.3217,[0.25]
61.63507164,83.8563,64.3217,[0.25]
61.63289658,83.8563,64.3217,[0.25]
61.63072404,83.8563,64.3217,[0.25]
61.62855404,83.8563,64.3217,[0.25]
61.62638658,83.8563,64.3217,[0.25]
61.62422167,83.8563,64.3217,[0.25]
61.62205931,83.8563,64.3217,[0.25]
61.6198995,83.8563,64.3217,[0.25]
61.61774226,83.8563,64.3217,[0.25]
61.61558758,83.8563,64.3217,[0.25]
61.61343548,83.8563,64.3217,[0.25]
61.61128595,83.8563,64.3217,[0.25]
61.60913901,83.8563,64.3217,[0.25]
61.60699466,83.8563,64.3217,[0.25]
61.6048529,83.8563,64.3217,[0.25]
61.60271374,83.8563,64.3217,[0.25]
61.60057718,83.8563,64.3217,[0.25]
61.59844324,83.8563,64.3217,[0.25]
61.5963119,83.8563,64.3217,[0.25]
61.59418319,83.8563,64.3217,[0.25]
61.59205711,83.8563,64.3217,[0.25]
61.58993366,83.8563,64.3217,[0.25]
61.58781284,83.8563,64.3217,[0.25]
61.58569466,83.8563,64.3217,[0.25]
61.58357914,83.8563,64.3217,[0.25]
61.58146626,83.8563,64.3217,[0.25]
61.57935604,83.8563,64.3217,[0.25]
61.57724848,83.8563,64.3217,[0.25]
61.57514359,83.8563,64.3217,[0.25]
61.57304138,83.8563,64.3217,[0.25]
61.57094184,83.8563,64.3217,[0.25]
61.56884498,83.8563,64.3217,[0.25]
61.56675081,83.8563,64.3217,[0.25]
61.56465934,83.8563,64.3217,[0.25]
61.56257056,83.8563,64.3217,[0.25]
61.56048449,83.8563,64.3217,[0.25]
61.55840113,83.8563,64.3217,[0.25]
61.55632047,83.8563,64.3217,[0.25]
61.55424254,83.8563,64.3217,[0.25]
61.55216733,83.8563,64.3217,[0.25]
61.55009486,83.8563,64.3217,[0.25]
61.54802511,83.8563,64.3217,[0.25]
61.5459581,83.8563,64.3217,[0.25]
61.54389384,83.8563,64.3217,[0.25]
61.54183233,83.8563,64.3217,[0.25]
61.53977357,83.8563,64.3217,[0.25]
61.53771757,83.8563,64.3217,[0.25]
61.53566433,83.8563,64.3217,[0.25]
61.53361386,83.8563,64.3217,[0.25]
61.53156616,83.8563,64.3217,[0.25]
61.52952125,83.8563,64.3217,[0.25]
61.52747911,83.8563,64.3217,[0.25]
61.52543977,83.8563,64.3217,[0.25]
61.52340322,83.8563,64.3217,[0.25]
61.52136947,83.8563,64.3217,[0.25]
61.51933852,83.8563,64.3217,[0.25]
61.51731037,83.8563,64.3217,[0.25]
61.51528504,83.8563,64.3217,[0.25]
61.51326253,83.8563,64.3217,[0.25]
61.51124284,83.8563,64.3217,[0.25]
61.50922598,83.8563,64.3217,[0.25]
61.50721195,83.8563,64.3217,[0.25]
61.50520076,83.8563,64.3217,[0.25]
61.5031924,83.8563,64.3217,[0.25]
61.5011869,83.8563,64.3217,[0.25]
61.49918424,83.8563,64.3217,[0.25]
61.49718444,83.8563,64.3217,[0.25]
61.4951875,83.8563,64.3217,[0.25]
61.49319343,83.8563,64.3217,[0.25]
61.49120222,83.8563,64.3217,[0.25]
61.4892139,83.8563,64.3217,[0.25]
61.48722844,83.8563,64.3217,[0.25]
61.48524588,83.8563,64.3217,[0.25]
61.4832662,83.8563,64.3217,[0.25]
61.48128941,83.8563,64.3217,[0.25]
61.47931553,83.8563,64.3217,[0.25]
61.47734454,83.8563,64.3217,[0.25]
61.47537646,83.8563,64.3217,[0.25]
61.4734113,83.8563,64.3217,[0.25]
61.47144905,83.8563,64.3217,[0.25]
61.46948972,83.8563,64.3217,[0.25]
61.46753331,83.8563,64.3217,[0.25]
61.46557983,83.8563,64.3217,[0.25]
61.46362929,83.8563,64.3217,[0.25]
61.46168169,83.8563,64.3217,[0.25]
61.45973703,83.8563,64.3217,[0.25]
61.45779532,83.8563,64.3217,[0.25]
61.45585656,83.8563,64.3217,[0.25]
61.45392075,83.8563,64.3217,[0.25]
61.45198791,83.8563,64.3217,[0.25]
61.45005803,83.8563,64.3217,[0.25]
61.44813112,83.8563,64.3217,[0.25]
61.44620719,83.8563,64.3217,[0.25]
61.44428624,83.8563,64.3217,[0.25]
61.44236826,83.8563,64.3217,[0.25]
61.44045328,83.8563,64.3217,[0.25]
61.43854128,83.8563,64.3217,[0.25]
61.43663228,83.8563,64.3217,[0.25]
61.43472629,83.8563,64.3217,[0.25]
61.43282329,83.8563,64.3217,[0.25]
61.43092331,83.8563,64.3217,[0.25]
61.42902634,83.8563,64.3217,[0.25]
61.42713238,83.8563,64.3217,[0.25]
61.42524145,83.8563,64.3217,[0.25]
61.42335354,83.8563,64.3217,[0.25]
61.42146866,83.8563,64.3217,[0.25]
61.41958682,83.8563,64.3217,[0.25]
61.41770801,83.8563,64.3217,[0.25]
61.41583225,83.8563,64.3217,[0.25]
61.41395954,83.8563,64.3217,[0.25]
61.41208987,83.8563,64.3217,[0.25]
61.41022326,83.8563,64.3217,[0.25]
61.40835971,83.8563,64.3217,[0.25]
61.40649922,83.8563,64.3217,[0.25]
61.4046418,83.8563,64.3217,[0.25]
61.40278745,83.8563,64.3217,[0.25]
61.40093617,83.8563,64.3217,[0.25]
61.39908798,83.8563,64.3217,[0.25]
61.39724287,83.8563,64.3217,[0.25]
61.39540084,83.8563,64.3217,[0.25]
61.39356191,83.8563,64.3217,[0.25]
61.39172607,83.8563,64.3217,[0.25]
61.38989333,83.8563,64.3217,[0.25]
61.38806369,83.8563,64.3217,[0.25]
61.38623717,83.8563,64.3217,[0.25]
61.38441375,83.8563,64.3217,[0.25]
61.38259345,83.8563,64.3217,[0.25]
61.38077626,83.8563,64.3217,[0.25]
61.3789622,83.8563,64.3217,[0.25]
61.37715127,83.8563,64.3217,[0.25]
61.37534347,83.8563,64.3217,[0.25]
61.3735388,83.8563,64.3217,[0.25]
61.37173727,83.8563,64.3217,[0.25]
61.36993888,83.8563,64.3217,[0.25]
61.36814364,83.8563,64.3217,[0.25]
61.36635154,83.8563,64.3217,[0.25]
61.3645626,83.8563,64.3217,[0.25]
61.36277682,83.8563,64.3217,[0.25]
61.3609942,83.8563,64.3217,[0.25]
61.35921474,83.8563,64.3217,[0.25]
61.35743845,83.8563,64.3217,[0.25]
61.35566534,83.8563,64.3217,[0.25]
61.35389539,83.8563,64.3217,[0.25]
61.35212863,83.8563,64.3217,[0.25]
61.35036505,83.8563,64.3217,[0.25]
61.34860466,83.8563,64.3217,[0.25]
61.34684746,83.8563,64.3217,[0.25]
61.34509345,83.8563,64.3217,[0.25]
61.34334264,83.8563,64.3217,[0.25]
61.34159503,83.8563,64.3217,[0.25]
61.33985062,83.8563,64.3217,[0.25]
61.33810942,83.8563,64.3217,[0.25]
61.33637144,83.8563,64.3217,[0.25]
61.33463666,83.8563,64.3217,[0.25]
61.33290511,83.8563,64.3217,[0.25]
61.33117678,83.8563,64.3217,[0.25]
61.32945167,83.8563,64.3217,[0.25]
61.3277298,83.8563,64.3217,[0.25]
61.32601115,83.8563,64.3217,[0.25]
61.32429574,83.8563,64.3217,[0.25]
61.32258357,83.8563,64.3217,[0.25]
61.32087465,83.8563,64.3217,[0.25]
61.31916897,83.8563,64.3217,[0.25]
61.31746653,83.8563,64.3217,[0.25]
61.31576735,83.8563,64.3217,[0.25]
61.31407143,83.8563,64.3217,[0.25]
61.31237876,83.8563,64.3217,[0.25]
61.31068936,83.8563,64.3217,[0.25]
61.30900323,83.8563,64.3217,[0.25]
61.30732036,83.8563,64.3217,[0.25]
61.30564076,83.8563,64.3217,[0.25]
61.30396444,83.8563,64.3217,[0.25]
61.3022914,83.8563,64.3217,[0.25]
61.30062164,83.8563,64.3217,[0.25]
61.29895517,83.8563,64.3217,[0.25]
61.29729198,83.8563,64.3217,[0.25]
61.29563208,83.8563,64.3217,[0.25]
61.29397548,83.8563,64.3217,[0.25]
61.29232218,83.8563,64.3217,[0.25]
61.29067218,83.8563,64.3217,[0.25]
61.28902548,83.8563,64.3217,[0.25]
61.28738209,83.8563,64.3217,[0.25]
61.285742,83.8563,64.3217,[0.25]
61.28410523,83.8563,64.3217,[0.25]
61.28247178,83.8563,64.3217,[0.25]
61.28084164,83.8563,64.3217,[0.25]
61.27921483,83.8563,64.3217,[0.25]
61.27759134,83.8563,64.3217,[0.25]
61.27597118,83.8563,64.3217,[0.25]
61.27435435,83.8563,64.3217,[0.25]
61.27274085,83.8563,64.3217,[0.25]
61.27113069,83.8563,64.3217,[0.25]
61.26952387,83.8563,64.3217,[0.25]
61.26792039,83.8563,64.3217,[0.25]
61.26632026,83.8563,64.3217,[0.25]
61.26472347,83.8563,64.3217,[0.25]
61.26313004,83.8563,64.3217,[0.25]
61.26153995,83.8563,64.3217,[0.25]
61.25995323,83.8563,64.3217,[0.25]
61.25836986,83.8563,64.3217,[0.25]
61.25678986,83.8563,64.3217,[0.25]
61.25521321,83.8563,64.3217,[0.25]
61.25363994,83.8563,64.3217,[0.25]
61.25207004,83.8563,64.3217,[0.25]
61.2505035,83.8563,64.3217,[0.25]
61.24894035,83.8563,64.3217,[0.25]
61.24738057,83.8563,64.3217,[0.25]
61.24582417,83.8563,64.3217,[0.25]
61.24427116,83.8563,64.3217,[0.25]
61.24272153,83.8563,64.3217,[0.25]
61.24117528,83.8563,64.3217,[0.25]
61.23963243,83.8563,64.3217,[0.25]
61.23809298,83.8563,64.3217,[0.25]
61.23655692,83.8563,64.3217,[0.25]
61.23502425,83.8563,64.3217,[0.25]
61.23349499,83.8563,64.3217,[0.25]
61.23196913,83.8563,64.3217,[0.25]
61.23044668,83.8563,64.3217,[0.25]
61.22892763,83.8563,64.3217,[0.25]
61.227412,83.8563,64.3217,[0.25]
61.22589977,83.8563,64.3217,[0.25]
61.22439097,83.8563,64.3217,[0.25]
61.22288558,83.8563,64.3217,[0.25]
61.22138361,83.8563,64.3217,[0.25]
61.21988506,83.8563,64.3217,[0.25]
61.21838994,83.8563,64.3217,[0.25]
61.21689825,83.8563,64.3217,[0.25]
61.21540998,83.8563,64.3217,[0.25]
61.21392515,83.8563,64.3217,[0.25]
61.21244375,83.8563,64.3217,[0.25]
61.21096578,83.8563,64.3217,[0.25]
61.20949125,83.8563,64.3217,[0.25]
61.20802017,83.8563,64.3217,[0.25]
61.20655253,83.8563,64.3217,[0.25]
61.20508833,83.8563,64.3217,[0.25]
61.20362757,83.8563,64.3217,[0.25]
61.20217027,83.8563,64.3217,[0.25]
61.20071642,83.8563,64.3217,[0.25]
61.19926602,83.8563,64.3217,[0.25]
61.19781908,83.8563,64.3217,[0.25]
61.19637559,83.8563,64.3217,[0.25]
61.19493556,83.8563,64.3217,[0.25]
61.193499,83.8563,64.3217,[0.25]
61.19206589,83.8563,64.3217,[0.25]
61.19063626,83.8563,64.3217,[0.25]
61.18921009,83.8563,64.3217,[0.25]
61.18778738,83.8563,64.3217,[0.25]
61.18636815,83.8563,64.3217,[0.25]
61.1849524,83.8563,64.3217,[0.25]
61.18354011,83.8563,64.3217,[0.25]
61.18213131,83.8563,64.3217,[0.25]
61.18072598,83.8563,64.3217,[0.25]
61.17932413,83.8563,64.3217,[0.25]
61.17792577,83.8563,64.3217,[0.25]
61.17653088,83.8563,64.3217,[0.25]
61.17513949,83.8563,64.3217,[0.25]
61.17375158,83.8563,64.3217,[0.25]
61.17236716,83.8563,64.3217,[0.25]
61.17098623,83.8563,64.3217,[0.25]
61.1696088,83.8563,64.3217,[0.25]
61.16823485,83.8563,64.3217,[0.25]
61.16686441,83.8563,64.3217,[0.25]
61.16549746,83.8563,64.3217,[0.25]
61.16413401,83.8563,64.3217,[0.25]
61.16277406,83.8563,64.3217,[0.25]
61.16141762,83.8563,64.3217,[0.25]
61.16006467,83.8563,64.3217,[0.25]
61.15871524,83.8563,64.3217,[0.25]
61.15736931,83.8563,64.3217,[0.25]
61.15602689,83.8563,64.3217,[0.25]
61.15468797,83.8563,64.3217,[0.25]
61.15335257,83.8563,64.3217,[0.25]
61.15202069,83.8563,64.3217,[0.25]
61.15069231,83.8563,64.3217,[0.25]
61.14936746,83.8563,64.3217,[0.25]
61.14804612,83.8563,64.3217,[0.25]
61.1467283,83.8563,64.3217,[0.25]
61.14541399,83.8563,64.3217,[0.25]
61.14410321,83.8563,64.3217,[0.25]
61.14279596,83.8563,64.3217,[0.25]
61.14149222,83.8563,64.3217,[0.25]
61.14019201,83.8563,64.3217,[0.25]
61.13889533,83.8563,64.3217,[0.25]
61.13760218,83.8563,64.3217,[0.25]
61.13631255,83.8563,64.3217,[0.25]
61.13502645,83.8563,64.3217,[0.25]
61.13374389,83.8563,64.3217,[0.25]
61.13246486,83.8563,64.3217,[0.25]
61.13118936,83.8563,64.3217,[0.25]
61.12991739,83.8563,64.3217,[0.25]
61.12864896,83.8563,64.3217,[0.25]
61.12738407,83.8563,64.3217,[0.25]
61.12612272,83.8563,64.3217,[0.25]
61.1248649,83.8563,64.3217,[0.25]
61.12361063,83.8563,64.3217,[0.25]
61.1223599,83.8563,64.3217,[0.25]
61.1211127,83.8563,64.3217,[0.25]
61.11986905,83.8563,64.3217,[0.25]
61.11862895,83.8563,64.3217,[0.25]
61.11739239,83.8563,64.3217,[0.25]
61.11615938,83.8563,64.3217,[0.25]
61.11492991,83.8563,64.3217,[0.25]
61.11370399,83.8563,64.3217,[0.25]
61.11248162,83.8563,64.3217,[0.25]
61.11126279,83.8563,64.3217,[0.25]
61.11004752,83.8563,64.3217,[0.25]
61.1088358,83.8563,64.3217,[0.25]
61.10762763,83.8563,64.3217,[0.25]
61.10642301,83.8563,64.3217,[0.25]
61.10522195,83.8563,64.3217,[0.25]
61.10402444,83.8563,64.3217,[0.25]
61.10283048,83.8563,64.3217,[0.25]
61.10164008,83.8563,64.3217,[0.25]
61.10045324,83.8563,64.3217,[0.25]
61.09926995,83.8563,64.3217,[0.25]
61.09809022,83.8563,64.3217,[0.25]
61.09691405,83.8563,64.3217,[0.25]
61.09574143,83.8563,64.3217,[0.25]
61.09457238,83.8563,64.3217,[0.25]
61.09340688,83.8563,64.3217,[0.25]
61.09224494,83.8563,64.3217,[0.25]
61.09108657,83.8563,64.3217,[0.25]
61.08993175,83.8563,64.3217,[0.25]
61.0887805,83.8563,64.3217,[0.25]
61.08763281,83.8563,64.3217,[0.25]
61.08648868,83.8563,64.3217,[0.25]
61.08534811,83.8563,64.3217,[0.25]
61.08421111,83.8563,64.3217,[0.25]
61.08307767,83.8563,64.3217,[0.25]
61.08194779,83.8563,64.3217,[0.25]
61.08082148,83.8563,64.3217,[0.25]
61.07969873,83.8563,64.3217,[0.25]
61.07857955,83.8563,64.3217,[0.25]
61.07746393,83.8563,64.3217,[0.25]
61.07635187,83.8563,64.3217,[0.25]
61.07524338,83.8563,64.3217,[0.25]
61.07413846,83.8563,64.3217,[0.25]
61.0730371,83.8563,64.3217,[0.25]
61.07193931,83.8563,64.3217,[0.25]
61.07084509,83.8563,64.3217,[0.25]
61.06975443,83.8563,64.3217,[0.25]
61.06866734,83.8563,64.3217,[0.25]
61.06758381,83.8563,64.3217,[0.25]
61.06650385,83.8563,64.3217,[0.25]
61.06542746,83.8563,64.3217,[0.25]
61.06435463,83.8563,64.3217,[0.25]
61.06328537,83.8563,64.3217,[0.25]
61.06221967,83.8563,64.3217,[0.25]
61.06115755,83.8563,64.3217,[0.25]
61.06009898,83.8563,64.3217,[0.25]
61.05904399,83.8563,64.3217,[0.25]
61.05799256,83.8563,64.3217,[0.25]
61.05694469,83.8563,64.3217,[0.25]
61.0559004,83.8563,64.3217,[0.25]
61.05485966,83.8563,64.3217,[0.25]
61.0538225,83.8563,64.3217,[0.25]
61.0527889,83.8563,64.3217,[0.25]
61.05175886,83.8563,64.3217,[0.25]
61.05073239,83.8563,64.3217,[0.25]
61.04970948,83.8563,64.3217,[0.25]
61.04869014,83.8563,64.3217,[0.25]
61.04767436,83.8563,64.3217,[0.25]
61.04666214,83.8563,64.3217,[0.25]
61.04565349,83.8563,64.3217,[0.25]
61.0446484,83.8563,64.3217,[0.25]
61.04364688,83.8563,64.3217,[0.25]
61.04264891,83.8563,64.3217,[0.25]
61.04165451,83.8563,64.3217,[0.25]
61.04066366,83.8563,64.3217,[0.25]
61.03967638,83.8563,64.3217,[0.25]
61.03869266,83.8563,64.3217,[0.25]
61.0377125,83.8563,64.3217,[0.25]
61.0367359,83.8563,64.3217,[0.25]
61.03576285,83.8563,64.3217,[0.25]
61.03479336,83.8563,64.3217,[0.25]
61.03382744,83.8563,64.3217,[0.25]
61.03286506,83.8563,64.3217,[0.25]
61.03190625,83.8563,64.3217,[0.25]
61.03095099,83.8563,64.3217,[0.25]
61.02999928,83.8563,64.3217,[0.25]
61.02905113,83.8563,64.3217,[0.25]
61.02810653,83.8563,64.3217,[0.25]
61.02716548,83.8563,64.3217,[0.25]
61.02622799,83.8563,64.3217,[0.25]
61.02529404,83.8563,64.3217,[0.25]
61.02436365,83.8563,64.3217,[0.25]
61.0234368,83.8563,64.3217,[0.25]
61.02251351,83.8563,64.3217,[0.25]
61.02159376,83.8563,64.3217,[0.25]
61.02067756,83.8563,64.3217,[0.25]
61.0197649,83.8563,64.3217,[0.25]
61.01885579,83.8563,64.3217,[0.25]
61.01795022,83.8563,64.3217,[0.25]
61.0170482,83.8563,64.3217,[0.25]
61.01614972,83.8563,64.3217,[0.25]
